127.0.0.1 - - [15/Dec/2023:09:18:26 +0900] "GET / HTTP/1.1" 200 32806
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:15 +0900] "GET /resources/js/mail-script.js HTTP/1.1" 200 1260
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:15 +0900] "GET /resources/js/jquery.validate.min.js HTTP/1.1" 200 21069
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:15 +0900] "GET /resources/js/main.js HTTP/1.1" 200 7196
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:15 +0900] "GET /display?fileName=2023/12/11/d785d5d5-6d40-4011-8820-df3ec7ae47ae_event09.jpeg HTTP/1.1" 200 140388
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:15 +0900] "GET /display?fileName=2023/12/12/4eebea00-ee1c-41c0-a0d8-2caf5c79b70d_event08.jpeg HTTP/1.1" 200 163582
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:15 +0900] "GET /display?fileName=2023/12/11/6dffab1c-b782-479b-b41c-768c06652545_event02.jpeg HTTP/1.1" 200 183997
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:15 +0900] "GET /display?fileName=2023/12/11/5c811dad-a831-439c-9a5b-2b37da034c8c_event07.jpeg HTTP/1.1" 200 572229
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:15 +0900] "GET /display?fileName=2023/12/11/8b44cfd2-fde8-4163-bda0-9dbf90e5e898_event01.jpeg HTTP/1.1" 200 514654
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:15 +0900] "GET /display?fileName=2023/12/11/5862e76a-29b6-4286-b416-34da29ecf9fa_event04.jpeg HTTP/1.1" 200 177390
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:15 +0900] "GET /resources/mainImg/korea.png HTTP/1.1" 200 6836
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:15 +0900] "GET /resources/mainImg/north-east-asia.png HTTP/1.1" 200 26675
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:15 +0900] "GET /resources/mainImg/south-east-asia.png HTTP/1.1" 200 34535
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:15 +0900] "GET /resources/mainImg/europe.png HTTP/1.1" 200 3588
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:15 +0900] "GET /resources/mainImg/central-asia.png HTTP/1.1" 200 15976
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:15 +0900] "GET /display?fileName=2023/12/11/ea77cbaf-eb7b-4e7a-bcba-dec7170c32e4_event03.jpeg HTTP/1.1" 200 208770
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:15 +0900] "GET /display?fileName=2023/12/11/a3e98db4-b3ae-407a-b52e-b2fdd7ff7fd0_event06.jpeg HTTP/1.1" 200 465243
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:15 +0900] "GET /resources/mainImg/north_america.png HTTP/1.1" 200 35922
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:15 +0900] "GET /resources/mainImg/korea/Yeosu.jpg HTTP/1.1" 200 73578
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:15 +0900] "GET /resources/mainImg/oceania.png HTTP/1.1" 200 6335
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:15 +0900] "GET /resources/mainImg/northEastAsia/Osaka.jpg HTTP/1.1" 200 187537
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:15 +0900] "GET /resources/mainImg/korea/Jeju.jpg HTTP/1.1" 200 87368
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:15 +0900] "GET /resources/mainImg/korea/Jeju2.jpg HTTP/1.1" 200 166433
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:15 +0900] "GET /resources/mainImg/northEastAsia/Taipei.jpg HTTP/1.1" 200 56639
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:15 +0900] "GET /resources/mainImg/northEastAsia/HongKong.jpg HTTP/1.1" 200 51321
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:15 +0900] "GET /resources/mainImg/northEastAsia/Fukuoka.jpg HTTP/1.1" 200 88368
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:15 +0900] "GET /resources/mainImg/southEastAsia/Bangkok.jpg HTTP/1.1" 200 595164
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:15 +0900] "GET /resources/mainImg/southEastAsia/Singapore.jpg HTTP/1.1" 200 2917131
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:15 +0900] "GET /resources/mainImg/centralAsia/Almaty.jpg HTTP/1.1" 200 292279
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:15 +0900] "GET /resources/mainImg/centralAsia/Ulaanbaatar.jpg HTTP/1.1" 200 175828
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:15 +0900] "GET /resources/mainImg/centralAsia/Taschkent.jpg HTTP/1.1" 200 263410
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:15 +0900] "GET /resources/mainImg/europe/Paris.jpg HTTP/1.1" 200 158786
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:15 +0900] "GET /resources/mainImg/europe/London.jpg HTTP/1.1" 200 140279
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:15 +0900] "GET /resources/mainImg/northAmerica/LosAngeles.jpg HTTP/1.1" 200 63498
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:15 +0900] "GET /resources/mainImg/europe/Rome.jpg HTTP/1.1" 200 222602
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:15 +0900] "GET /resources/mainImg/northAmerica/NewYork.jpg HTTP/1.1" 200 58566
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:15 +0900] "GET /resources/mainImg/northAmerica/SanFrancisco.jpg HTTP/1.1" 200 57023
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:15 +0900] "GET /resources/mainImg/northAmerica/Honolulu.jpg HTTP/1.1" 200 99204
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:15 +0900] "GET /resources/mainImg/oceania/Saipan.jpg HTTP/1.1" 200 47830
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:15 +0900] "GET /resources/mainImg/oceania/Sydney.jpg HTTP/1.1" 200 64251
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:15 +0900] "GET /resources/mainImg/europe/Frankfurt.jpg HTTP/1.1" 200 4727394
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:15 +0900] "GET /resources/img/alert.png HTTP/1.1" 200 254
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:15 +0900] "GET /resources/mainImg/southEastAsia/HoChiMinh.jpg HTTP/1.1" 200 7500564
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:15 +0900] "GET /resources/mainImg/southEastAsia/Manila.jpg HTTP/1.1" 200 8589986
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:15 +0900] "GET /resources/img/button-curve2.png HTTP/1.1" 200 3091
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:15 +0900] "GET /resources/img/alert.png HTTP/1.1" 200 254
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:15 +0900] "GET /resources/js/jquery-1.11.3.min.js HTTP/1.1" 200 95997
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:15 +0900] "GET /resources/font-awesome-4.7.0/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 77160
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:15 +0900] "GET /resources/js/popper.min.js HTTP/1.1" 200 19193
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:15 +0900] "GET /resources/js/bootstrap.min.js HTTP/1.1" 200 48950
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:15 +0900] "GET /display?fileName=2023/12/12/4eebea00-ee1c-41c0-a0d8-2caf5c79b70d_event08.jpeg HTTP/1.1" 200 163582
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:15 +0900] "GET /display?fileName=2023/12/11/d785d5d5-6d40-4011-8820-df3ec7ae47ae_event09.jpeg HTTP/1.1" 200 140388
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:15 +0900] "GET /display?fileName=2023/12/11/5c811dad-a831-439c-9a5b-2b37da034c8c_event07.jpeg HTTP/1.1" 200 572229
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:15 +0900] "GET /display?fileName=2023/12/11/a3e98db4-b3ae-407a-b52e-b2fdd7ff7fd0_event06.jpeg HTTP/1.1" 200 465243
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:15 +0900] "GET /display?fileName=2023/12/11/5862e76a-29b6-4286-b416-34da29ecf9fa_event04.jpeg HTTP/1.1" 200 177390
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:15 +0900] "GET /display?fileName=2023/12/11/8b44cfd2-fde8-4163-bda0-9dbf90e5e898_event01.jpeg HTTP/1.1" 200 514654
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:15 +0900] "GET /display?fileName=2023/12/11/6dffab1c-b782-479b-b41c-768c06652545_event02.jpeg HTTP/1.1" 200 183997
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:15 +0900] "GET /display?fileName=2023/12/11/ea77cbaf-eb7b-4e7a-bcba-dec7170c32e4_event03.jpeg HTTP/1.1" 200 208770
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:15 +0900] "GET /resources/slick/ajax-loader.gif HTTP/1.1" 200 4178
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:15 +0900] "GET /resources/slick/fonts/slick.woff HTTP/1.1" 200 1380
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:15 +0900] "GET /resources/img/kakao/chunsik.png HTTP/1.1" 200 312044
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:15 +0900] "GET /resources/img/favicon.png HTTP/1.1" 200 1672
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:16 +0900] "GET /flight/getDistinctArrRegionCode?depName= HTTP/1.1" 200 29
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:20 +0900] "GET /notice/list HTTP/1.1" 200 20949
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:20 +0900] "GET /resources/css/bootstrap.min.css HTTP/1.1" 200 197124
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:20 +0900] "GET /resources/css/owl.carousel.min.css HTTP/1.1" 200 2941
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:20 +0900] "GET /resources/css/magnific-popup.css HTTP/1.1" 200 7302
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:20 +0900] "GET /resources/css/font-awesome.min.css HTTP/1.1" 200 31004
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:20 +0900] "GET /resources/css/nice-select.css HTTP/1.1" 200 3778
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:20 +0900] "GET /resources/css/flaticon.css HTTP/1.1" 200 1201
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:20 +0900] "GET /resources/css/themify-icons.css HTTP/1.1" 200 17537
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:20 +0900] "GET /resources/img/kakao/chunsik.png HTTP/1.1" 200 312044
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:20 +0900] "GET /resources/css/animate.css HTTP/1.1" 200 81381
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:20 +0900] "GET /resources/css/style.css HTTP/1.1" 200 68288
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:20 +0900] "GET /resources/js/jquery-1.11.3.min.js HTTP/1.1" 200 95997
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:20 +0900] "GET /resources/css/slicknav.css HTTP/1.1" 200 5760
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:20 +0900] "GET /resources/css/datepicker.css HTTP/1.1" 200 4790
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:20 +0900] "GET /resources/css/gijgo.css HTTP/1.1" 200 60226
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:20 +0900] "GET /resources/slick/slick.css HTTP/1.1" 200 1895
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:20 +0900] "GET /resources/slick/slick-theme.css HTTP/1.1" 200 3349
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:20 +0900] "GET /resources/js/datepicker.min.js HTTP/1.1" 200 8468
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:20 +0900] "GET /resources/js/bootstrap.min.js HTTP/1.1" 200 48950
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:20 +0900] "GET /resources/js/popper.min.js HTTP/1.1" 200 19193
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:20 +0900] "GET /resources/css/templatemo-style.css HTTP/1.1" 200 14421
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:20 +0900] "GET /resources/css/searchbar.css HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:20 +0900] "GET /resources/js/jquery.singlePageNav.min.js HTTP/1.1" 200 2618
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:20 +0900] "GET /resources/slick/slick.min.js HTTP/1.1" 200 42864
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:20 +0900] "GET /resources/js/vendor/jquery-1.12.4.min.js HTTP/1.1" 200 97168
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:20 +0900] "GET /resources/js/owl.carousel.min.js HTTP/1.1" 200 42772
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:20 +0900] "GET /resources/js/jquery.scrollTo.min.js HTTP/1.1" 200 2447
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:20 +0900] "GET /resources/js/vendor/modernizr-3.5.0.min.js HTTP/1.1" 200 8638
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:20 +0900] "GET /resources/css/bootstrap.min.css HTTP/1.1" 200 197124
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:20 +0900] "GET /resources/js/isotope.pkgd.min.js HTTP/1.1" 200 35514
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:20 +0900] "GET /resources/js/ajax-form.js HTTP/1.1" 200 1250
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:20 +0900] "GET /resources/js/jquery.counterup.min.js HTTP/1.1" 200 1074
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:20 +0900] "GET /resources/js/waypoints.min.js HTTP/1.1" 200 8051
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:20 +0900] "GET /resources/js/imagesloaded.pkgd.min.js HTTP/1.1" 200 5600
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:20 +0900] "GET /resources/js/wow.min.js HTTP/1.1" 200 8416
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:20 +0900] "GET /resources/js/scrollIt.js HTTP/1.1" 200 3826
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:20 +0900] "GET /resources/js/nice-select.min.js HTTP/1.1" 200 2945
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:20 +0900] "GET /resources/js/jquery.scrollUp.min.js HTTP/1.1" 200 2041
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:20 +0900] "GET /resources/js/jquery.magnific-popup.min.js HTTP/1.1" 200 20219
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:20 +0900] "GET /resources/js/jquery.slicknav.min.js HTTP/1.1" 200 8420
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:20 +0900] "GET /resources/js/plugins.js HTTP/1.1" 200 784
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:20 +0900] "GET /resources/js/gijgo.min.js HTTP/1.1" 200 177487
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:20 +0900] "GET /resources/js/contact.js HTTP/1.1" 200 3108
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:20 +0900] "GET /resources/js/jquery.ajaxchimp.min.js HTTP/1.1" 200 4939
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:20 +0900] "GET /resources/fonts/themify.woff?-fvbane HTTP/1.1" 200 56108
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:20 +0900] "GET /resources/js/jquery.form.js HTTP/1.1" 200 42269
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:20 +0900] "GET /resources/js/jquery.validate.min.js HTTP/1.1" 200 21069
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:20 +0900] "GET /resources/js/mail-script.js HTTP/1.1" 200 1260
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:20 +0900] "GET /resources/js/main.js HTTP/1.1" 200 7196
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:21 +0900] "GET /resources/css/searchbar.css HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:21 +0900] "GET /resources/js/jquery-1.11.3.min.js HTTP/1.1" 200 95997
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:21 +0900] "GET /resources/js/popper.min.js HTTP/1.1" 200 19193
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:21 +0900] "GET /resources/js/bootstrap.min.js HTTP/1.1" 200 48950
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:19:21 +0900] "GET /resources/img/kakao/chunsik.png HTTP/1.1" 200 312044
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:50:42 +0900] "GET /flight/search HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:50:42 +0900] "GET / HTTP/1.1" 200 84199
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:50:42 +0900] "GET /resources/css/bootstrap.min.css HTTP/1.1" 200 197124
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:50:42 +0900] "GET /resources/css/owl.carousel.min.css HTTP/1.1" 200 2941
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:50:42 +0900] "GET /resources/css/magnific-popup.css HTTP/1.1" 200 7302
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:50:42 +0900] "GET /resources/css/flaticon.css HTTP/1.1" 200 1201
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:50:42 +0900] "GET /resources/css/font-awesome.min.css HTTP/1.1" 200 31004
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:50:42 +0900] "GET /resources/css/nice-select.css HTTP/1.1" 200 3778
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:50:42 +0900] "GET /resources/css/themify-icons.css HTTP/1.1" 200 17537
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:50:42 +0900] "GET /resources/css/gijgo.css HTTP/1.1" 200 60226
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:50:42 +0900] "GET /resources/css/slicknav.css HTTP/1.1" 200 5760
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:50:42 +0900] "GET /resources/css/animate.css HTTP/1.1" 200 81381
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:50:42 +0900] "GET /resources/css/style.css HTTP/1.1" 200 68288
0:0:0:0:0:0:0:1 - - [15/Dec/2023:09:50:42 +0900] "GET /resources/js/jquery-1.11.3.min.js HTTP/1.1" 200 95997
